"Exp","Treatment","Rep","DayOfImaging","PSA","NSFTV.ID"
"E2","Stress",1,14,122684,"NSFTV_103"
"E2","Stress",1,15,135589,"NSFTV_103"
"E2","Control",1,15,182786,"NSFTV_103"
"E2","Control",1,16,199916,"NSFTV_103"
"E2","Stress",1,16,139472,"NSFTV_103"
"E2","Control",1,17,230930,"NSFTV_103"
"E2","Stress",1,17,154550,"NSFTV_103"
"E2","Control",1,18,256878,"NSFTV_103"
"E2","Stress",1,18,175750,"NSFTV_103"
"E2","Control",1,19,305172,"NSFTV_103"
"E2","Stress",1,19,197724,"NSFTV_103"
"E2","Control",1,20,337926,"NSFTV_103"
"E2","Stress",1,20,217548,"NSFTV_103"
"E2","Stress",1,21,233804,"NSFTV_103"
"E2","Control",1,21,357189,"NSFTV_103"
"E3","Control",1,0,13214,"NSFTV_103"
"E3","Stress",1,0,25254,"NSFTV_103"
"E3","Control",1,2,18085,"NSFTV_103"
"E3","Stress",1,2,39574,"NSFTV_103"
"E3","Control",1,3,19700,"NSFTV_103"
"E3","Stress",1,3,45117,"NSFTV_103"
"E3","Stress",1,5,57446,"NSFTV_103"
"E3","Control",1,5,26968,"NSFTV_103"
"E3","Control",1,6,28505,"NSFTV_103"
"E3","Stress",1,6,59541,"NSFTV_103"
"E3","Control",1,7,31540,"NSFTV_103"
"E3","Stress",1,7,67532,"NSFTV_103"
"E3","Control",1,8,35675,"NSFTV_103"
"E3","Stress",1,8,72440,"NSFTV_103"
"E3","Control",1,9,41407,"NSFTV_103"
"E3","Stress",1,9,78524,"NSFTV_103"
"E3","Stress",1,10,87359,"NSFTV_103"
"E3","Control",1,10,48833,"NSFTV_103"
"E3","Control",1,11,52461,"NSFTV_103"
"E3","Stress",1,11,94752,"NSFTV_103"
"E3","Control",1,12,55990,"NSFTV_103"
"E3","Stress",1,12,100998,"NSFTV_103"
"E3","Control",1,13,55436,"NSFTV_103"
"E3","Stress",1,13,100877,"NSFTV_103"
"E3","Control",1,14,60498,"NSFTV_103"
"E3","Stress",1,14,106967,"NSFTV_103"
"E3","Control",1,15,68655,"NSFTV_103"
"E3","Stress",1,15,115773,"NSFTV_103"
"E3","Control",1,16,80641,"NSFTV_103"
"E3","Stress",1,16,125161,"NSFTV_103"
"E3","Control",1,17,90384,"NSFTV_103"
"E3","Stress",1,17,135722,"NSFTV_103"
"E3","Control",1,18,107958,"NSFTV_103"
"E3","Stress",1,18,147404,"NSFTV_103"
"E3","Control",1,19,128889,"NSFTV_103"
"E3","Stress",1,19,156894,"NSFTV_103"
"E3","Control",1,20,147912,"NSFTV_103"
"E3","Stress",1,20,165938,"NSFTV_103"
"E3","Control",1,21,164977,"NSFTV_103"
"E3","Stress",1,21,180608,"NSFTV_103"
"E1","Stress",1,0,19068,"NSFTV_104"
"E1","Control",1,0,14369,"NSFTV_104"
"E1","Stress",1,2,28640,"NSFTV_104"
"E1","Control",1,2,20825,"NSFTV_104"
"E1","Stress",1,3,34995,"NSFTV_104"
"E1","Control",1,3,26407,"NSFTV_104"
"E1","Control",1,5,39726,"NSFTV_104"
"E1","Stress",1,5,45343,"NSFTV_104"
"E1","Stress",1,6,45899,"NSFTV_104"
"E1","Control",1,6,43906,"NSFTV_104"
"E1","Control",1,7,45284,"NSFTV_104"
"E1","Stress",1,7,52643,"NSFTV_104"
"E1","Control",1,8,56732,"NSFTV_104"
"E1","Stress",1,8,61860,"NSFTV_104"
"E1","Stress",1,9,69735,"NSFTV_104"
"E1","Control",1,9,69731,"NSFTV_104"
"E1","Stress",1,10,72219,"NSFTV_104"
"E1","Control",1,10,80653,"NSFTV_104"
"E1","Stress",1,11,76265,"NSFTV_104"
"E1","Control",1,11,85801,"NSFTV_104"
"E1","Stress",1,12,84477,"NSFTV_104"
"E1","Control",1,12,91880,"NSFTV_104"
"E1","Control",1,13,104939,"NSFTV_104"
"E1","Stress",1,13,98903,"NSFTV_104"
"E1","Stress",1,14,108744,"NSFTV_104"
"E1","Control",1,14,120764,"NSFTV_104"
"E1","Control",1,15,142870,"NSFTV_104"
"E1","Stress",1,15,121475,"NSFTV_104"
"E1","Stress",1,16,138124,"NSFTV_104"
"E1","Control",1,16,153570,"NSFTV_104"
"E1","Control",1,17,169619,"NSFTV_104"
"E1","Stress",1,17,144892,"NSFTV_104"
"E1","Control",1,18,193329,"NSFTV_104"
"E1","Stress",1,18,158243,"NSFTV_104"
"E1","Control",1,19,222769,"NSFTV_104"
"E1","Stress",1,19,178749,"NSFTV_104"
"E1","Control",1,20,251845,"NSFTV_104"
"E1","Stress",1,20,196497,"NSFTV_104"
"E2","Stress",1,0,33111,"NSFTV_104"
"E2","Control",1,0,28984,"NSFTV_104"
"E2","Control",1,2,36988,"NSFTV_104"
"E2","Stress",1,2,43401,"NSFTV_104"
"E2","Control",1,3,43339,"NSFTV_104"
"E2","Stress",1,3,49120,"NSFTV_104"
"E2","Control",1,5,63437,"NSFTV_104"
"E2","Stress",1,5,66517,"NSFTV_104"
"E2","Stress",1,6,76673,"NSFTV_104"
"E2","Control",1,6,70603,"NSFTV_104"
"E2","Stress",1,7,78003,"NSFTV_104"
"E2","Control",1,7,74575,"NSFTV_104"
"E2","Control",1,8,87697,"NSFTV_104"
"E2","Stress",1,8,80377,"NSFTV_104"
"E2","Stress",1,9,86294,"NSFTV_104"
"E2","Control",1,9,99629,"NSFTV_104"
"E2","Stress",1,10,94238,"NSFTV_104"
"E2","Control",1,10,112184,"NSFTV_104"
"E2","Stress",1,11,103386,"NSFTV_104"
"E2","Control",1,11,126841,"NSFTV_104"
"E2","Stress",1,12,116451,"NSFTV_104"
"E2","Control",1,12,136002,"NSFTV_104"
"E2","Stress",1,13,128466,"NSFTV_104"
"E2","Control",1,13,151458,"NSFTV_104"
"E2","Stress",1,14,138940,"NSFTV_104"
"E2","Control",1,14,157610,"NSFTV_104"
"E2","Stress",1,15,146037,"NSFTV_104"
"E2","Control",1,15,165699,"NSFTV_104"
"E2","Stress",1,16,155394,"NSFTV_104"
"E2","Control",1,16,175551,"NSFTV_104"
"E2","Stress",1,17,173515,"NSFTV_104"
"E2","Control",1,17,205245,"NSFTV_104"
"E2","Stress",1,18,180093,"NSFTV_104"
"E2","Control",1,18,249114,"NSFTV_104"
"E2","Control",1,19,277404,"NSFTV_104"
"E2","Stress",1,19,195886,"NSFTV_104"
"E2","Stress",1,20,212836,"NSFTV_104"
"E2","Control",1,20,316095,"NSFTV_104"
"E2","Control",1,21,335269,"NSFTV_104"
"E2","Stress",1,21,225799,"NSFTV_104"
"E3","Control",1,0,17648,"NSFTV_104"
"E3","Stress",1,0,17326,"NSFTV_104"
"E3","Stress",1,2,28055,"NSFTV_104"
"E3","Control",1,2,26050,"NSFTV_104"
"E3","Control",1,3,28235,"NSFTV_104"
"E3","Stress",1,3,36112,"NSFTV_104"
"E3","Stress",1,5,38423,"NSFTV_104"
"E3","Control",1,5,35096,"NSFTV_104"
"E3","Control",1,6,38370,"NSFTV_104"
"E3","Stress",1,6,41567,"NSFTV_104"
"E3","Stress",1,7,46130,"NSFTV_104"
"E3","Control",1,7,43575,"NSFTV_104"
"E3","Stress",1,8,49910,"NSFTV_104"
"E3","Control",1,8,51531,"NSFTV_104"
"E3","Control",1,9,60051,"NSFTV_104"
"E3","Stress",1,9,55141,"NSFTV_104"
"E3","Stress",1,10,59741,"NSFTV_104"
"E3","Control",1,10,69792,"NSFTV_104"
"E3","Control",1,12,87137,"NSFTV_104"
"E3","Stress",1,12,62974,"NSFTV_104"
"E3","Control",1,13,92398,"NSFTV_104"
"E3","Stress",1,13,62713,"NSFTV_104"
"E3","Control",1,14,94647,"NSFTV_104"
"E3","Stress",1,14,62771,"NSFTV_104"
"E3","Control",1,15,110049,"NSFTV_104"
"E3","Stress",1,15,74708,"NSFTV_104"
"E3","Stress",1,16,81098,"NSFTV_104"
"E3","Control",1,16,120295,"NSFTV_104"
"E3","Control",1,17,132239,"NSFTV_104"
"E3","Stress",1,17,87894,"NSFTV_104"
"E3","Control",1,18,145116,"NSFTV_104"
"E3","Stress",1,18,90624,"NSFTV_104"
"E3","Control",1,19,155119,"NSFTV_104"
"E3","Stress",1,19,100058,"NSFTV_104"
"E3","Control",1,20,165453,"NSFTV_104"
"E3","Stress",1,20,107745,"NSFTV_104"
"E3","Control",1,21,185170,"NSFTV_104"
"E3","Stress",1,21,121477,"NSFTV_104"
"E3","Stress",2,0,15787,"NSFTV_104"
"E3","Control",2,0,12730,"NSFTV_104"
"E3","Stress",2,2,22405,"NSFTV_104"
"E3","Control",2,2,15492,"NSFTV_104"
"E3","Stress",2,3,28072,"NSFTV_104"
"E3","Control",2,3,20240,"NSFTV_104"
"E3","Stress",2,5,33285,"NSFTV_104"
"E3","Control",2,5,29860,"NSFTV_104"
"E3","Stress",2,6,38184,"NSFTV_104"
"E3","Control",2,6,31156,"NSFTV_104"
"E3","Stress",2,7,42914,"NSFTV_104"
"E3","Control",2,7,31623,"NSFTV_104"
"E3","Control",2,8,34432,"NSFTV_104"
"E3","Stress",2,8,43772,"NSFTV_104"
"E3","Control",2,9,39703,"NSFTV_104"
"E3","Stress",2,9,48192,"NSFTV_104"
"E3","Control",2,10,44437,"NSFTV_104"
"E3","Stress",2,10,50538,"NSFTV_104"
"E3","Stress",2,11,58125,"NSFTV_104"
"E3","Control",2,11,49306,"NSFTV_104"
"E3","Control",2,12,56435,"NSFTV_104"
"E3","Stress",2,12,60639,"NSFTV_104"
"E3","Stress",2,13,59483,"NSFTV_104"
"E3","Control",2,13,58848,"NSFTV_104"
"E3","Control",2,14,60918,"NSFTV_104"
"E3","Stress",2,14,59446,"NSFTV_104"
"E3","Stress",2,15,66461,"NSFTV_104"
"E3","Control",2,15,69229,"NSFTV_104"
"E3","Stress",2,16,77771,"NSFTV_104"
"E3","Control",2,16,76724,"NSFTV_104"
"E3","Control",2,17,87241,"NSFTV_104"
"E3","Stress",2,17,85169,"NSFTV_104"
"E3","Stress",2,18,93875,"NSFTV_104"
"E3","Control",2,18,96048,"NSFTV_104"
"E3","Control",2,19,101371,"NSFTV_104"
"E3","Stress",2,19,99999,"NSFTV_104"
"E3","Control",2,20,113965,"NSFTV_104"
"E3","Stress",2,20,113668,"NSFTV_104"
"E3","Control",2,21,134410,"NSFTV_104"
"E3","Stress",2,21,128710,"NSFTV_104"
"E1","Control",1,0,25120,"NSFTV_105"
"E1","Stress",1,0,37548,"NSFTV_105"
"E1","Control",1,2,35408,"NSFTV_105"
"E1","Stress",1,2,54692,"NSFTV_105"
"E1","Control",1,3,41526,"NSFTV_105"
"E1","Stress",1,3,72789,"NSFTV_105"
"E1","Control",1,5,57314,"NSFTV_105"
"E1","Stress",1,5,103909,"NSFTV_105"
"E1","Control",1,6,67046,"NSFTV_105"
"E1","Stress",1,6,117261,"NSFTV_105"
"E1","Control",1,7,84055,"NSFTV_105"
"E1","Stress",1,7,141436,"NSFTV_105"
"E1","Stress",1,8,167400,"NSFTV_105"
"E1","Control",1,8,107446,"NSFTV_105"
"E1","Stress",1,9,198406,"NSFTV_105"
"E1","Control",1,9,124429,"NSFTV_105"
"E1","Stress",1,10,223360,"NSFTV_105"
"E1","Control",1,10,137185,"NSFTV_105"
"E1","Stress",1,11,244762,"NSFTV_105"
"E1","Control",1,11,150400,"NSFTV_105"
"E1","Stress",1,12,274153,"NSFTV_105"
"E1","Control",1,12,173579,"NSFTV_105"
"E1","Stress",1,13,297694,"NSFTV_105"
"E1","Control",1,13,199761,"NSFTV_105"
"E1","Stress",1,14,330936,"NSFTV_105"
"E1","Control",1,14,245935,"NSFTV_105"
"E1","Stress",1,15,380923,"NSFTV_105"
"E1","Control",1,15,269263,"NSFTV_105"
"E1","Stress",1,16,425586,"NSFTV_105"
"E1","Control",1,16,310065,"NSFTV_105"
"E1","Stress",1,17,470639,"NSFTV_105"
"E1","Control",1,17,365202,"NSFTV_105"
"E1","Stress",1,18,505739,"NSFTV_105"
"E1","Control",1,18,433302,"NSFTV_105"
"E1","Stress",1,19,541141,"NSFTV_105"
"E1","Control",1,19,503064,"NSFTV_105"
"E1","Stress",1,20,601940,"NSFTV_105"
"E1","Control",1,20,557960,"NSFTV_105"
"E2","Control",1,0,37360,"NSFTV_105"
"E2","Stress",1,0,42236,"NSFTV_105"
"E2","Control",1,2,53793,"NSFTV_105"
"E2","Stress",1,2,62348,"NSFTV_105"
"E2","Control",1,3,67380,"NSFTV_105"
"E2","Stress",1,3,69024,"NSFTV_105"
"E2","Control",1,5,97415,"NSFTV_105"
"E2","Stress",1,5,92885,"NSFTV_105"
"E2","Stress",1,6,105616,"NSFTV_105"
"E2","Control",1,6,112144,"NSFTV_105"
"E2","Stress",1,7,114691,"NSFTV_105"
"E2","Control",1,7,130485,"NSFTV_105"
"E2","Control",1,8,146871,"NSFTV_105"
"E2","Stress",1,8,119799,"NSFTV_105"
"E2","Stress",1,9,124972,"NSFTV_105"
"E2","Control",1,9,168784,"NSFTV_105"
"E2","Stress",1,10,135332,"NSFTV_105"
"E2","Control",1,10,204053,"NSFTV_105"
"E2","Control",1,11,234940,"NSFTV_105"
"E2","Stress",1,11,154756,"NSFTV_105"
"E2","Control",1,12,255064,"NSFTV_105"
"E2","Stress",1,12,169663,"NSFTV_105"
"E2","Stress",1,13,201875,"NSFTV_105"
"E2","Control",1,13,271650,"NSFTV_105"
"E2","Stress",1,14,214252,"NSFTV_105"
"E2","Control",1,14,291842,"NSFTV_105"
"E2","Stress",1,15,230637,"NSFTV_105"
"E2","Control",1,15,337998,"NSFTV_105"
"E2","Stress",1,16,249981,"NSFTV_105"
"E2","Control",1,16,376557,"NSFTV_105"
"E2","Stress",1,17,266885,"NSFTV_105"
"E2","Control",1,17,403695,"NSFTV_105"
"E2","Stress",1,18,294028,"NSFTV_105"
"E2","Control",1,18,462501,"NSFTV_105"
"E2","Stress",1,19,323348,"NSFTV_105"
"E2","Control",1,19,504309,"NSFTV_105"
"E2","Stress",1,20,331143,"NSFTV_105"
"E2","Control",1,20,434976,"NSFTV_105"
"E2","Stress",1,21,354725,"NSFTV_105"
"E2","Control",1,21,610658,"NSFTV_105"
"E3","Control",1,0,24465,"NSFTV_105"
"E3","Stress",1,0,27928,"NSFTV_105"
"E3","Control",1,2,34507,"NSFTV_105"
"E3","Stress",1,2,39580,"NSFTV_105"
"E3","Control",1,3,40234,"NSFTV_105"
"E3","Stress",1,3,42840,"NSFTV_105"
"E3","Stress",1,5,58893,"NSFTV_105"
"E3","Control",1,5,57877,"NSFTV_105"
"E3","Stress",1,6,63928,"NSFTV_105"
"E3","Control",1,6,61881,"NSFTV_105"
"E3","Stress",1,7,72803,"NSFTV_105"
"E3","Control",1,7,71585,"NSFTV_105"
"E3","Control",1,8,80097,"NSFTV_105"
"E3","Stress",1,8,73450,"NSFTV_105"
"E3","Control",1,9,89588,"NSFTV_105"
"E3","Stress",1,9,81945,"NSFTV_105"
"E3","Control",1,10,102391,"NSFTV_105"
"E3","Stress",1,10,87045,"NSFTV_105"
"E3","Control",1,12,124755,"NSFTV_105"
"E3","Stress",1,12,99796,"NSFTV_105"
"E3","Control",1,13,141058,"NSFTV_105"
"E3","Stress",1,13,103477,"NSFTV_105"
"E3","Control",1,14,148357,"NSFTV_105"
"E3","Stress",1,14,109011,"NSFTV_105"
"E3","Stress",1,15,115868,"NSFTV_105"
"E3","Control",1,15,172511,"NSFTV_105"
"E3","Stress",1,16,127183,"NSFTV_105"
"E3","Control",1,16,199402,"NSFTV_105"
"E3","Control",1,17,217681,"NSFTV_105"
"E3","Stress",1,17,143294,"NSFTV_105"
"E3","Control",1,18,256284,"NSFTV_105"
"E3","Stress",1,18,149064,"NSFTV_105"
"E3","Control",1,19,292134,"NSFTV_105"
"E3","Stress",1,19,166017,"NSFTV_105"
"E3","Control",1,20,326340,"NSFTV_105"
"E3","Stress",1,20,178311,"NSFTV_105"
"E3","Control",1,21,360602,"NSFTV_105"
"E3","Stress",1,21,190277,"NSFTV_105"
"E3","Control",2,0,54893,"NSFTV_105"
"E3","Stress",2,0,50297,"NSFTV_105"
"E3","Stress",2,2,80377,"NSFTV_105"
"E3","Control",2,2,83757,"NSFTV_105"
"E3","Stress",2,3,95557,"NSFTV_105"
"E3","Control",2,3,99825,"NSFTV_105"
"E3","Control",2,5,123503,"NSFTV_105"
"E3","Stress",2,5,108889,"NSFTV_105"
"E3","Control",2,6,143229,"NSFTV_105"
"E3","Stress",2,6,120573,"NSFTV_105"
"E3","Stress",2,7,137825,"NSFTV_105"
"E3","Control",2,7,163056,"NSFTV_105"
"E3","Control",2,8,179009,"NSFTV_105"
"E3","Stress",2,8,144335,"NSFTV_105"
"E3","Control",2,9,196673,"NSFTV_105"
"E3","Stress",2,9,151882,"NSFTV_105"
"E3","Control",2,10,223211,"NSFTV_105"
"E3","Stress",2,10,166298,"NSFTV_105"
"E3","Control",2,11,249809,"NSFTV_105"
"E3","Stress",2,11,176575,"NSFTV_105"
"E3","Control",2,12,287720,"NSFTV_105"
"E3","Stress",2,12,186939,"NSFTV_105"
"E3","Control",2,13,305802,"NSFTV_105"
"E3","Stress",2,13,183760,"NSFTV_105"
"E3","Control",2,14,319694,"NSFTV_105"
"E3","Stress",2,14,187506,"NSFTV_105"
"E3","Control",2,15,351272,"NSFTV_105"
"E3","Stress",2,15,224862,"NSFTV_105"
"E3","Control",2,16,372285,"NSFTV_105"
"E3","Stress",2,16,236493,"NSFTV_105"
"E3","Control",2,17,421685,"NSFTV_105"
"E3","Stress",2,17,242336,"NSFTV_105"
"E3","Control",2,18,499114,"NSFTV_105"
"E3","Stress",2,18,265489,"NSFTV_105"
"E3","Control",2,19,569859,"NSFTV_105"
"E3","Stress",2,19,290217,"NSFTV_105"
"E3","Control",2,20,623117,"NSFTV_105"
"E3","Stress",2,20,301394,"NSFTV_105"
"E3","Stress",2,21,345220,"NSFTV_105"
"E3","Control",2,21,674400,"NSFTV_105"
"E1","Stress",1,0,66563,"NSFTV_106"
"E1","Control",1,0,58409,"NSFTV_106"
"E1","Stress",1,2,86987,"NSFTV_106"
"E1","Control",1,2,83609,"NSFTV_106"
"E1","Stress",1,3,110811,"NSFTV_106"
"E1","Control",1,3,103159,"NSFTV_106"
"E1","Stress",1,5,151221,"NSFTV_106"
"E1","Control",1,5,148349,"NSFTV_106"
"E1","Stress",1,6,164327,"NSFTV_106"
"E1","Control",1,6,180413,"NSFTV_106"
"E1","Stress",1,7,191535,"NSFTV_106"
"E1","Control",1,7,216868,"NSFTV_106"
"E1","Control",1,8,258804,"NSFTV_106"
"E1","Stress",1,8,204405,"NSFTV_106"
"E1","Stress",1,9,221233,"NSFTV_106"
"E1","Control",1,9,299350,"NSFTV_106"
"E1","Stress",1,10,237200,"NSFTV_106"
"E1","Control",1,10,352522,"NSFTV_106"
"E1","Stress",1,11,252462,"NSFTV_106"
"E1","Control",1,11,388621,"NSFTV_106"
"E1","Stress",1,12,278542,"NSFTV_106"
"E1","Control",1,12,437153,"NSFTV_106"
"E1","Control",1,13,516488,"NSFTV_106"
"E1","Stress",1,13,307225,"NSFTV_106"
"E1","Stress",1,14,349215,"NSFTV_106"
"E1","Control",1,14,581883,"NSFTV_106"
"E1","Control",1,15,663069,"NSFTV_106"
"E1","Stress",1,15,373324,"NSFTV_106"
"E1","Stress",1,16,397315,"NSFTV_106"
"E1","Control",1,16,749838,"NSFTV_106"
"E1","Control",1,17,825198,"NSFTV_106"
"E1","Stress",1,17,423220,"NSFTV_106"
"E1","Stress",1,18,443024,"NSFTV_106"
"E1","Control",1,18,869181,"NSFTV_106"
"E1","Stress",1,19,464650,"NSFTV_106"
"E1","Control",1,19,735609,"NSFTV_106"
"E1","Stress",1,20,488657,"NSFTV_106"
"E1","Control",1,20,907438,"NSFTV_106"
"E2","Stress",1,0,102124,"NSFTV_106"
"E2","Control",1,0,96660,"NSFTV_106"
"E2","Stress",1,2,133151,"NSFTV_106"
"E2","Control",1,2,129958,"NSFTV_106"
"E2","Stress",1,3,159523,"NSFTV_106"
"E2","Control",1,3,153586,"NSFTV_106"
"E2","Stress",1,5,206588,"NSFTV_106"
"E2","Control",1,5,209040,"NSFTV_106"
"E2","Stress",1,6,233619,"NSFTV_106"
"E2","Control",1,6,246451,"NSFTV_106"
"E2","Stress",1,7,261198,"NSFTV_106"
"E2","Control",1,7,284589,"NSFTV_106"
"E2","Control",1,8,321349,"NSFTV_106"
"E2","Stress",1,8,271670,"NSFTV_106"
"E2","Stress",1,9,289042,"NSFTV_106"
"E2","Control",1,9,365079,"NSFTV_106"
"E2","Control",1,10,411639,"NSFTV_106"
"E2","Stress",1,10,302287,"NSFTV_106"
"E2","Control",1,11,499386,"NSFTV_106"
"E2","Stress",1,11,339248,"NSFTV_106"
"E2","Control",1,12,554550,"NSFTV_106"
"E2","Stress",1,12,378335,"NSFTV_106"
"E2","Stress",1,13,403780,"NSFTV_106"
"E2","Control",1,13,648117,"NSFTV_106"
"E2","Stress",1,14,430032,"NSFTV_106"
"E2","Control",1,14,680893,"NSFTV_106"
"E2","Stress",1,15,433247,"NSFTV_106"
"E2","Control",1,15,725207,"NSFTV_106"
"E2","Control",1,16,NA,"NSFTV_106"
"E2","Stress",1,16,458388,"NSFTV_106"
"E2","Control",1,17,820933,"NSFTV_106"
"E2","Stress",1,17,427611,"NSFTV_106"
"E2","Control",1,18,797538,"NSFTV_106"
"E2","Stress",1,18,448080,"NSFTV_106"
"E2","Stress",1,19,472185,"NSFTV_106"
"E2","Control",1,19,853619,"NSFTV_106"
"E2","Stress",1,20,490579,"NSFTV_106"
"E2","Control",1,20,903728,"NSFTV_106"
"E2","Stress",1,21,510255,"NSFTV_106"
"E2","Control",1,21,860362,"NSFTV_106"
"E3","Stress",1,0,49090,"NSFTV_106"
"E3","Control",1,0,50125,"NSFTV_106"
"E3","Control",1,2,72511,"NSFTV_106"
"E3","Stress",1,2,74647,"NSFTV_106"
"E3","Control",1,3,89814,"NSFTV_106"
"E3","Stress",1,3,89344,"NSFTV_106"
"E3","Control",1,5,127673,"NSFTV_106"
"E3","Stress",1,5,118647,"NSFTV_106"
"E3","Control",1,6,145342,"NSFTV_106"
"E3","Stress",1,6,137362,"NSFTV_106"
"E3","Control",1,7,162969,"NSFTV_106"
"E3","Stress",1,7,151795,"NSFTV_106"
"E3","Control",1,8,190169,"NSFTV_106"
"E3","Stress",1,8,164037,"NSFTV_106"
"E3","Control",1,9,213537,"NSFTV_106"
"E3","Stress",1,9,184991,"NSFTV_106"
"E3","Control",1,10,242732,"NSFTV_106"
"E3","Stress",1,10,201270,"NSFTV_106"
"E3","Control",1,12,316788,"NSFTV_106"
"E3","Stress",1,12,224842,"NSFTV_106"
"E3","Control",1,13,356104,"NSFTV_106"
"E3","Stress",1,13,241742,"NSFTV_106"
"E3","Control",1,14,388341,"NSFTV_106"
"E3","Stress",1,14,258301,"NSFTV_106"
"E3","Stress",1,15,281384,"NSFTV_106"
"E3","Control",1,15,426576,"NSFTV_106"
"E3","Control",1,16,462245,"NSFTV_106"
"E3","Stress",1,16,307537,"NSFTV_106"
"E3","Control",1,17,529217,"NSFTV_106"
"E3","Stress",1,17,332388,"NSFTV_106"
"E3","Control",1,18,580326,"NSFTV_106"
"E3","Stress",1,18,356507,"NSFTV_106"
"E3","Stress",1,19,370646,"NSFTV_106"
"E3","Control",1,19,656944,"NSFTV_106"
"E3","Control",1,20,711119,"NSFTV_106"
"E3","Stress",1,20,396029,"NSFTV_106"
"E3","Control",1,21,790659,"NSFTV_106"
"E3","Stress",1,21,429872,"NSFTV_106"
"E3","Stress",2,0,51020,"NSFTV_106"
"E3","Control",2,0,44039,"NSFTV_106"
"E3","Stress",2,2,79636,"NSFTV_106"
"E3","Control",2,2,66732,"NSFTV_106"
"E3","Stress",2,3,95730,"NSFTV_106"
"E3","Control",2,3,83399,"NSFTV_106"
"E3","Stress",2,5,113586,"NSFTV_106"
"E3","Control",2,5,104959,"NSFTV_106"
"E3","Stress",2,6,120879,"NSFTV_106"
"E3","Control",2,6,116506,"NSFTV_106"
"E3","Stress",2,7,134067,"NSFTV_106"
"E3","Control",2,7,143317,"NSFTV_106"
"E3","Stress",2,8,145499,"NSFTV_106"
"E3","Control",2,8,161105,"NSFTV_106"
"E3","Control",2,9,185873,"NSFTV_106"
"E3","Stress",2,9,167479,"NSFTV_106"
"E3","Control",2,10,209457,"NSFTV_106"
"E3","Stress",2,10,181147,"NSFTV_106"
"E3","Control",2,11,233866,"NSFTV_106"
"E3","Stress",2,11,197298,"NSFTV_106"
"E3","Stress",2,12,203026,"NSFTV_106"
"E3","Control",2,12,259592,"NSFTV_106"
"E3","Stress",2,13,211486,"NSFTV_106"
"E3","Control",2,13,283816,"NSFTV_106"
"E3","Control",2,14,295868,"NSFTV_106"
"E3","Stress",2,14,217723,"NSFTV_106"
"E3","Control",2,15,332063,"NSFTV_106"
"E3","Stress",2,15,228002,"NSFTV_106"
"E3","Stress",2,16,238450,"NSFTV_106"
"E3","Control",2,16,366020,"NSFTV_106"
"E3","Stress",2,17,263324,"NSFTV_106"
"E3","Control",2,17,409997,"NSFTV_106"
"E3","Stress",2,18,295463,"NSFTV_106"
"E3","Control",2,18,457519,"NSFTV_106"
"E3","Stress",2,19,312429,"NSFTV_106"
"E3","Control",2,19,505689,"NSFTV_106"
"E3","Control",2,20,585090,"NSFTV_106"
"E3","Stress",2,20,326940,"NSFTV_106"
"E3","Control",2,21,651830,"NSFTV_106"
"E3","Stress",2,21,351736,"NSFTV_106"
"E1","Control",1,0,27953,"NSFTV_107"
"E1","Stress",1,0,23840,"NSFTV_107"
"E1","Stress",1,2,28213,"NSFTV_107"
"E1","Control",1,2,39947,"NSFTV_107"
"E1","Stress",1,3,34335,"NSFTV_107"
"E1","Control",1,3,48914,"NSFTV_107"
"E1","Stress",1,5,44588,"NSFTV_107"
"E1","Control",1,5,67035,"NSFTV_107"
"E1","Stress",1,6,51073,"NSFTV_107"
"E1","Control",1,6,75989,"NSFTV_107"
"E1","Stress",1,7,60227,"NSFTV_107"
"E1","Control",1,7,93045,"NSFTV_107"
"E1","Stress",1,8,71343,"NSFTV_107"
"E1","Control",1,8,117821,"NSFTV_107"
"E1","Stress",1,9,83188,"NSFTV_107"
"E1","Control",1,9,137098,"NSFTV_107"
"E1","Stress",1,10,91246,"NSFTV_107"
"E1","Control",1,10,160577,"NSFTV_107"
"E1","Stress",1,11,102971,"NSFTV_107"
"E1","Control",1,11,180112,"NSFTV_107"
"E1","Stress",1,12,118232,"NSFTV_107"
"E1","Control",1,12,198596,"NSFTV_107"
"E1","Control",1,13,235071,"NSFTV_107"
"E1","Stress",1,13,129147,"NSFTV_107"
"E1","Stress",1,14,150676,"NSFTV_107"
"E1","Control",1,14,266316,"NSFTV_107"
"E1","Control",1,15,296935,"NSFTV_107"
"E1","Stress",1,15,169506,"NSFTV_107"
"E1","Stress",1,16,182833,"NSFTV_107"
"E1","Control",1,16,324932,"NSFTV_107"
"E1","Stress",1,17,202056,"NSFTV_107"
"E1","Control",1,17,367842,"NSFTV_107"
"E1","Stress",1,18,226857,"NSFTV_107"
"E1","Control",1,18,418438,"NSFTV_107"
"E1","Stress",1,19,239248,"NSFTV_107"
"E1","Control",1,19,461567,"NSFTV_107"
"E1","Stress",1,20,251506,"NSFTV_107"
"E1","Control",1,20,523006,"NSFTV_107"
"E2","Stress",1,0,58178,"NSFTV_107"
"E2","Control",1,0,51134,"NSFTV_107"
"E2","Stress",1,2,83942,"NSFTV_107"
"E2","Control",1,2,75965,"NSFTV_107"
"E2","Control",1,3,82068,"NSFTV_107"
"E2","Stress",1,3,95280,"NSFTV_107"
"E2","Control",1,5,106586,"NSFTV_107"
"E2","Stress",1,5,112205,"NSFTV_107"
