NSFTV.ID,PSA_8_2013,PSA_9_2013,PSA_11_2013,PSA_12_2013,PSA_14_2013,PSA_15_2013,PSA_16_2013,PSA_17_2013,PSA_18_2013,PSA_19_2013,PSA_20_2013,PSA_21_2013,PSA_22_2013,PSA_23_2013,PSA_24_2013,PSA_25_2013,PSA_26_2013,PSA_27_2013,PSA_19_2014,PSA_21_2014,PSA_22_2014,PSA_25_2014,PSA_26_2014,PSA_27_2014,PSA_28_2014,PSA_29_2014,PSA_30_2014,PSA_31_2014,PSA_32_2014,PSA_33_2014,PSA_34_2014,PSA_35_2014,PSA_36_2014,PSA_37_2014,PSA_38_2014,PSA_39_2014,PSA_40_2014,PSA_41_2014
NSFTV_381,3038.006654,3728.236139,5894.983804,7151.67889,10290.42476,12897.02888,15146.63848,17915.50716,22255.25248,27732.00413,34584.58516,43317.63989,55991.17768,68459.85105,76224.54809,92126.90526,108468.2791,131614.1432,40604.37061,57739.39503,66858.09646,91076.07928,103693.2519,120475.6276,138083.3615,159239.789,183574.8449,217227.2803,226384.4401,254303.8692,280406.8544,320792.0934,349438.6975,389995.9536,416347.6618,461883.2606,492921.1311,536105.8039
NSFTV_384,4216.423321,5559.402805,8839.983804,10630.59556,16844.50809,20513.11222,24791.97182,28862.17382,34609.50248,41805.25413,50908.75182,62204.30656,78331.67768,94322.60105,107555.8814,132894.9053,155102.4457,182172.5599,49563.60008,73346.00365,85652.64819,114224.7583,128983.7357,147877.4284,168483.651,190686.9728,218016.3761,246735.2279,267470.2371,298943.4905,325841.8315,371121.3014,398211.2818,435275.6671,469126.8241,504751.6975,540524.3044,597308.0936
NSFTV_385,4269.006654,5168.902805,7789.483804,10320.34556,14935.25809,18771.02888,20818.97182,27703.34049,37775.41915,45134.00413,57912.25182,69763.63989,89464.01102,108541.3511,128893.7148,159002.4053,182612.9457,214080.8099,49895.70394,74488.56169,88140.92979,113205.0793,118763.2519,133406.6276,163300.1948,187058.289,224018.8449,268515.7803,285615.4401,322600.0359,363922.3544,397424.9268,432620.0308,485026.4536,528939.4951,575705.4273,620540.6311,663896.4705
NSFTV_386,2797.839987,3570.986139,5523.983804,6309.012223,10383.34142,11210.61222,13093.47182,15936.92382,20068.41915,23909.9208,30303.00182,37511.13989,47137.09435,55198.35105,65997.29809,82582.82192,98002.77908,116718.6432,33132.97508,43277.12865,50917.14819,64205.50826,73419.48565,85753.80336,101194.526,118009.5978,132701.2511,152101.3529,168024.1121,196149.2405,212740.8315,242249.9264,270655.2818,309723.5421,349344.0741,383435.8225,416818.3044,466112.7186
NSFTV_387,3415.756654,4126.152805,6261.150471,7825.512223,10683.59142,12855.77888,15783.38848,19529.17382,22471.66915,27425.08747,34949.50182,42783.88989,51698.59435,64717.76772,76863.29809,92787.98859,108114.0291,124873.5599,40398.72508,57808.37865,66204.27319,88751.88326,101021.2357,114805.3034,132250.776,149308.9728,163321.2511,184844.1029,200613.2371,220987.2405,240782.0815,267105.3014,286347.5318,315057.2921,334165.4491,352529.0725,361839.9294,378405.8039
NSFTV_388,2223.006654,2608.902805,4520.983804,5619.345556,7492.758091,9026.028883,10655.97182,12638.17382,15585.25248,18652.1708,23099.91849,28815.97323,36231.17768,44118.01772,51404.88142,62693.07192,73596.27908,88182.47656,29520.20394,40149.89503,48345.09646,64617.91262,73295.91862,85355.46093,99265.69484,113841.9557,125555.1783,139717.1473,154838.2734,175070.7025,194371.5211,216701.4268,243817.3642,275752.4536,301463.4951,325820.2606,360032.7978,387867.1372
NSFTV_389,2211.839987,2815.402805,3944.817138,4667.67889,6342.258091,7152.19555,7930.138484,9508.173824,11528.41915,13871.00413,16463.08516,20507.47323,26825.01102,32620.35105,38359.21475,44843.57192,54007.77908,65031.14323,23175.2759,32667.79152,35820.89256,45389.03908,51447.59499,55957.93252,64130.07019,75879.98688,88648.64115,105582.7803,113815.4331,124170.8897,140067.8976,156081.4183,168730.132,190017.267,203380.1737,229200.8867,257861.1746,280876.9253
NSFTV_39,5954.173321,7366.736139,12246.65047,14938.17889,22773.42476,27943.36222,31981.13848,38013.34049,46046.41915,54374.6708,69582.25182,87995.97323,108376.011,129656.8511,153933.8814,186768.9053,216582.9457,258110.6432,64859.70394,90866.89503,109241.0965,141525.0793,163418.4186,188912.9609,217993.0282,251813.289,288607.6783,326284.7803,364409.9401,413665.8692,455103.5211,505507.7601,563606.3642,618918.2869,669976.9951,683998.4273,735587.9644,748267.4705
NSFTV_390,2748.339987,3365.902805,4630.650471,5970.345556,8944.924758,11080.19555,14372.97182,16948.67382,20023.25248,25028.33747,31594.25182,39473.30656,49381.84435,61716.85105,73539.71475,90322.90526,103312.2791,123612.4766,38597.53728,58731.39503,71116.59646,96087.41262,105226.5853,117996.9609,135923.1948,155350.1223,173776.1783,188980.5303,216420.9401,241690.2025,267262.5211,289912.2601,325326.3642,363170.6203,386341.3285,425042.7606,470585.4644,461571.4744
NSFTV_391,1808.589987,2383.986139,4367.233804,4923.512223,7750.924758,9898.69555,11719.13848,13492.67382,15589.66915,18889.9208,23863.50182,29627.55656,36161.76102,44839.18439,52560.88142,65507.15526,77006.19575,92484.22656,27150.47508,37382.37865,41930.02319,54257.13326,61721.73565,73748.67836,85040.52601,94587.72282,106679.8761,123021.01,136938.3621,155279.2405,171071.7065,193761.5514,220673.6568,250271.6671,280576.8241,313354.9475,351946.8044,380322.8436
NSFTV_392,2891.006654,3610.069472,5069.317138,6382.095556,10191.92476,12144.02888,14736.22182,18246.59049,22068.58582,25864.9208,33553.75182,41769.80656,51908.84435,61408.60105,77564.21475,88966.32192,102784.5291,120915.7266,41102.99208,55422.21269,63229.87301,82785.78367,91022.12558,105048.2319,122779.22,142138.9993,158434.2507,183569.3433,197847.8314,220971.8779,242143.3526,264602.254,300536.2662,341306.6139,377000.5529,396185.7605,441153.7245,469488.6753
NSFTV_394,4809.839987,5406.402805,8103.983804,10203.17889,12590.42476,14866.69555,19823.13848,22893.50716,26040.91915,31129.00413,40006.58516,49149.47323,60136.84435,69904.01772,84379.38142,103824.7386,121423.6124,142721.1432,40848.20394,59316.22836,71908.76313,88632.07928,100559.4186,118940.6276,135587.3615,152715.789,168225.3449,196836.314,220966.4401,249807.3692,273388.6877,305895.2601,340309.6975,378748.4536,421095.4951,453310.2606,497480.2978,532549.6372
NSFTV_395,3754.006654,4771.236139,8289.817138,9934.67889,14561.75809,17494.52888,20297.47182,23992.17382,29831.08582,37632.6708,44667.08516,54896.63989,71431.01102,86286.01772,102897.2148,124706.0719,146489.4457,172201.4766,43013.87061,57481.22836,66325.76313,89243.91262,102250.7519,118712.1276,136308.3615,153493.1223,173334.6783,197439.814,217518.4401,244334.7025,271840.1877,308691.9268,345751.3642,390481.6203,423203.6618,476554.4273,520945.9644,559173.1372
NSFTV_396,2615.089987,3287.569472,4833.483804,5605.42889,8012.508091,10034.19555,11846.38848,13813.00716,17161.75248,21391.25413,26910.66849,33355.80656,42043.26102,51430.76772,59801.54809,74836.98859,88213.44575,105892.8099,33453.85008,45938.37865,52709.52319,70509.50826,81798.61065,94583.67836,111219.276,123893.5978,141966.7511,156513.8529,176320.9871,195679.6155,215167.2065,241808.1764,270432.1568,296774.6671,326848.8241,361593.4475,385004.3044,392739.8039
NSFTV_397,2155.006654,2754.402805,4188.317138,5450.42889,8143.091425,10092.11222,11605.97182,13765.17382,16136.00248,18963.00413,24319.91849,30807.55656,39539.84435,47536.93439,58768.88142,67819.15526,79612.86241,94292.89323,35430.97508,49388.75365,56592.64819,75116.75826,86641.73565,99560.30336,113924.026,126711.0978,145939.3761,164587.4779,186567.8621,206980.4905,232513.7065,257207.1764,287542.7818,327538.6671,371257.9491,403873.6975,439729.8044,456874.1372
NSFTV_398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_4,3796.173321,4593.736139,6903.817138,8203.67889,13268.25809,15016.86222,16241.97182,18384.34049,22984.25248,27640.33747,32484.58516,39657.47323,51168.01102,61135.85105,67894.21475,81191.23859,93825.94575,107119.3099,41055.20394,58043.56169,66522.92979,83391.07928,94980.25195,110201.1276,128975.6948,145883.1223,167047.8449,189042.9806,209280.9401,233965.8692,261158.6877,289073.0934,311337.8642,343497.9536,386007.6618,432087.9273,462857.7978,491894.3039
NSFTV_40,5007.256654,6654.319472,9722.233804,12170.42889,17973.67476,21953.86222,27643.63848,34064.67382,38443.00248,45695.58747,56427.00182,70328.88989,84078.34435,101253.2677,120494.8814,144305.0719,164232.2791,193889.3099,57929.41796,77765.69678,91008.07341,117417.8494,130962.4554,148315.9751,170062.2572,194691.8151,218981.4468,263629.1473,270209.8186,302340.734,335834.3328,375857.181,416854.8553,449395.0469,467586.4058,491166.8226,519442.9844,554682.8681
NSFTV_400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_41,3278.006654,3911.652805,5828.567138,7078.845556,9819.758091,12089.11222,15107.38848,17472.25716,20209.66915,24413.83747,31518.50182,38998.05656,48157.67768,57455.51772,68825.13142,82900.73859,95171.61241,111845.5599,36770.16796,51587.07178,58616.07341,74857.84939,85693.08043,97018.35014,109497.5072,123079.1901,137624.0718,155174.1473,164751.0686,181804.859,198102.3328,220499.681,236943.3553,253648.2969,271151.4058,291129.4476,309996.9844,330562.7431
NSFTV_43,2810.006654,3478.402805,5342.150471,6732.845556,10152.25809,13177.19555,15934.97182,18837.84049,23212.75248,29092.1708,37757.25182,46050.30656,58027.01102,72630.51772,87623.71475,103014.0719,123548.4457,144999.8099,50363.03728,74640.06169,87389.59646,122900.4126,141184.7519,164322.1276,188449.6948,216152.9557,221919.1783,274405.4806,295275.6067,329799.3692,356716.3544,393584.5934,432482.1975,479476.9536,485914.1618,523367.594,536644.2978,574142.6372
NSFTV_44,3241.173321,3779.236139,6005.650471,7127.67889,10990.59142,13431.69555,15425.63848,18478.17382,22287.58582,26949.50413,34997.08516,41168.63989,49172.17768,59688.01772,71469.71475,83627.23859,96447.94575,113602.8099,42838.03728,59195.22836,68581.26313,90170.91262,105586.7519,118713.7943,136084.0282,155182.289,177976.1783,213509.2803,216759.4401,242122.3692,270228.3544,302056.0934,335074.8642,362003.9536,360718.3285,395093.4273,438352.9644,468109.6372
NSFTV_45,2927.506654,3783.902805,5890.317138,7284.67889,11040.09142,13568.86222,16924.30515,21048.50716,25501.58582,30451.50413,38880.75182,50202.30656,62616.67768,74499.68439,90565.88142,106763.2386,122929.6124,145709.1432,44240.2759,62518.04152,74501.64256,95108.78908,108482.095,126811.9325,144697.0702,160497.7369,188976.3912,216197.0303,235034.6831,259849.3897,272342.6476,293883.1683,307564.382,337293.267,379304.9237,421599.1367,457042.9246,496189.1753
NSFTV_46,3528.673321,5051.902805,8071.483804,9196.012223,15277.09142,18503.02888,20802.80515,24333.67382,30121.58582,37747.50413,44431.33516,53649.88989,69080.84435,82137.93439,96814.88142,115506.8219,136548.4457,160426.5599,41211.16796,55497.57178,63642.82341,82774.09939,93523.70543,109879.4751,128223.3822,145369.9401,163007.1968,194255.1473,202867.4436,233703.984,255664.7078,280588.681,313285.1053,346826.1719,352698.0308,374788.0726,396275.6094,427749.7431
NSFTV_49,4210.173321,5207.986139,7888.650471,9485.845556,13862.92476,17416.69555,20398.97182,23419.09049,28210.91915,34823.1708,42645.41849,51528.72323,63583.26102,76055.01772,89864.46475,108592.9886,124119.3624,147555.2266,50648.66796,71295.07178,81758.19841,110679.7244,126755.5804,143691.3501,162536.3822,185744.9401,209046.3218,238078.9806,259686.4436,290204.109,321230.4578,353751.181,391798.1053,429397.0469,463872.2808,502477.4476,548388.6094,595344.2431
NSFTV_5,3129.756654,3974.069472,5712.233804,7277.262223,10529.09142,12887.36222,15211.47182,17174.17382,20731.33582,25083.75413,30965.00182,39303.30656,47782.67768,57271.18439,66281.63142,76529.23859,86734.69575,103308.7266,34857.66796,47169.44678,54557.32341,72413.97439,85276.83043,99242.60014,111894.3822,127292.5651,144684.6968,152788.6473,175569.0686,197040.484,213309.7078,233442.681,247839.6166,284681.6719,309589.6558,331476.1976,358563.9844,386206.1181
NSFTV_50,3424.673321,4538.819472,6321.483804,7223.595556,11109.25809,13067.36222,13963.97182,15853.67382,19779.66915,23891.4208,28826.00182,36083.72323,44321.26102,52457.35105,60189.54809,71448.65526,81710.86241,96518.0599,34577.16796,44484.94678,50930.57341,70331.97439,79436.83043,88747.10014,101919.3822,116364.6901,133727.1968,140822.9806,164027.4436,185791.359,205074.4578,228038.556,249617.6053,275136.1719,299046.0308,321159.1976,342825.7344,352885.6181
NSFTV_51,3153.923321,3536.819472,5854.067138,6988.92889,9300.258091,11629.69555,13760.63848,15497.92382,18910.25248,23863.58747,30046.16849,34934.80656,42262.42768,51306.01772,60228.29809,70335.48859,80027.86241,95295.5599,34956.37061,45393.72836,52377.59646,69351.07928,79557.75195,89266.29426,99987.19484,116840.9557,130340.5116,147831.2803,163655.6067,186079.0359,208259.3544,230773.4268,255358.6975,286067.4536,312968.8285,340586.2606,362331.4644,377871.9744
NSFTV_52,3080.006654,3611.402805,6084.650471,6845.17889,10167.09142,12265.19555,13880.13848,16876.00716,20286.41915,24671.1708,30064.75182,38859.97323,51580.34435,60187.18439,70503.21475,87251.57192,100060.4457,118522.1432,34148.37061,49537.22836,56200.42979,74698.91262,87218.41862,99811.29426,114037.1948,133456.6223,151290.8449,170320.2803,186954.7734,210614.0359,233844.3544,260644.7601,287044.8642,310412.1203,338963.1618,361694.4273,393519.6311,423955.8039
NSFTV_53,3383.506654,4268.569472,6657.150471,8266.845556,11932.92476,14598.36222,17668.80515,21721.84049,25726.91915,31080.50413,38578.41849,44518.13989,53943.84435,61236.85105,68088.38142,82395.57192,92983.94575,107702.4766,50185.03728,65771.39503,73670.26313,94613.57928,105537.2519,116139.2943,132356.5282,147837.4557,164562.1783,183982.9806,202262.1067,220843.7025,243600.1877,266419.0934,290045.0308,316226.2869,348140.3285,387198.4273,424068.9644,458674.9705
NSFTV_54,2784.006654,3313.486139,5113.817138,5865.095556,8177.424758,10416.02888,12041.13848,13886.84049,16930.08582,20786.50413,26916.83516,33123.13989,41378.42768,48443.43439,57419.71475,71221.82192,82751.69575,95201.8099,34469.16796,42365.69678,48275.57341,63501.47439,69602.20543,80484.22514,94604.75716,106735.3151,120470.8218,134999.1473,156464.4436,176186.609,195716.3328,220452.181,244375.1053,273892.7969,302824.2808,328081.5726,356725.9844,386387.7431
NSFTV_55,3927.756654,4661.819472,7902.733804,9833.67889,14186.00809,17359.02888,20584.22182,23038.84049,27896.41915,34538.1708,42501.50182,52092.72323,63526.51102,76758.85105,90198.63142,107836.0719,123421.0291,145652.5599,52886.04296,68901.57178,78344.57341,99260.97439,109533.7054,125398.7251,143858.2572,159281.3151,184787.3218,211307.314,217554.1936,241542.859,261973.8328,289110.681,305486.9803,338305.0469,355223.2808,383501.3226,395623.4844,424786.3681
NSFTV_56,2872.506654,3373.402805,5383.483804,6618.67889,8991.591425,11105.36222,13568.97182,15574.00716,18134.91915,21394.1708,28113.58516,34087.47323,40172.17768,49093.01772,60049.21475,75003.40526,84602.11241,97413.97656,36011.20394,52204.56169,58742.76313,77271.74595,92439.91862,106384.9609,122454.1948,139659.9557,158327.8449,201497.5303,201897.6067,226309.3692,248699.8544,279970.2601,311027.3642,345479.7869,375567.3285,414192.9273,448662.4644,460233.9744
NSFTV_57,4056.339987,4559.902805,6834.983804,8053.17889,11751.75809,14509.19555,17132.80515,20131.34049,24801.41915,30837.6708,37739.25182,45826.30656,56853.34435,67690.68439,79337.54809,99268.07192,112504.7791,132026.8099,56757.20394,73777.89503,84413.42979,112206.0793,127645.4186,146955.4609,168594.6948,188725.789,210067.6783,229258.7803,252155.4401,279044.0359,305194.6877,332384.0934,361536.0308,392118.2869,427915.9951,453320.094,495582.7978,514850.3039
NSFTV_58,4374.173321,5525.652805,9021.067138,11338.42889,17670.00809,21740.44555,26991.55515,30928.34049,35985.25248,43721.33747,55259.83516,66160.97323,82745.01102,101946.1011,120709.5481,139194.9053,161867.6124,188788.9766,60782.91796,81465.07178,96624.82341,122564.4744,138159.7054,155821.4751,176945.6322,199630.8151,223188.6968,252185.814,272716.8186,298846.984,327718.5828,361094.806,395663.1053,434014.2969,470502.1558,514236.5726,545675.1094,580676.8681
NSFTV_59,4074.173321,5310.902805,9426.317138,10319.01222,16394.92476,20837.52888,23633.97182,28035.50716,34360.58582,42986.33747,54861.58516,65219.47323,80700.01102,94644.68439,112258.0481,133802.5719,150544.9457,173253.1432,52042.20394,75577.72836,85213.92979,106728.4126,119916.4186,131069.9609,163666.3615,176119.289,202428.1783,249476.2803,257385.2734,279367.8692,290983.5211,311871.7601,342966.3642,358173.2869,387147.6618,400596.594,419011.9644,394151.9744
NSFTV_6,3331.756654,3671.319472,5611.900471,6822.42889,10316.67476,13288.61222,15702.88848,18391.67382,20344.66915,23103.33747,29163.91849,34348.80656,41191.76102,50038.01772,56914.54809,68914.82192,78554.61241,90947.47656,27978.66796,39889.82178,44661.44841,55511.47439,63839.58043,73620.35014,86594.25716,97926.81507,110204.4468,122993.9806,140245.5686,159152.734,178150.2078,199921.556,219138.2303,239313.2278,266208.4058,292493.0726,317557.9844,319905.8366
NSFTV_60,2967.506654,3711.402805,6086.317138,7868.012223,10101.92476,12858.86222,15363.63848,18148.17382,22103.41915,27632.00413,36220.25182,45018.97323,56848.01102,68597.35105,79988.04809,95025.23859,110059.9457,127549.3099,37138.53728,51737.56169,59720.59646,79659.74595,89484.25195,102680.7943,119083.6948,132605.789,146829.6783,162174.814,180303.1067,208093.7025,222590.6564,254758.5934,279747.5308,318550.6203,349809.1618,389971.094,427068.1311,487782.2244
NSFTV_61,3766.673321,4680.902805,7454.650471,10050.67889,13511.75809,16855.52888,21508.63848,23110.50716,30099.58582,40031.50413,50934.25182,61451.13989,80645.17768,94255.68439,112891.7148,139909.4053,165213.1124,193366.8099,52723.53728,70367.89503,79181.59646,101954.246,115189.9186,125989.9609,143621.5282,170555.9557,202603.1783,244412.7803,254524.4401,281737.3692,301454.6877,329602.4268,349854.6975,410617.6203,408757.8285,433911.594,448275.2978,483966.4705
NSFTV_616,3146.006654,3823.902805,6028.650471,7670.345556,12103.42476,14267.69555,18628.47182,22578.84049,27030.75248,33766.50413,42301.75182,51952.30656,65369.01102,79369.18439,92147.88142,116788.5719,135062.9457,163077.9766,49183.03728,67124.06169,78298.76313,106004.5793,120033.7519,140322.9609,162770.3615,187405.9557,213054.5116,246032.5303,266765.2734,300105.7025,329725.6877,361035.4268,400460.6975,440922.2869,482641.3285,525459.594,545996.4644,590740.3039
NSFTV_618,3394.673321,4288.569472,5838.317138,7241.67889,10933.75809,12990.52888,15090.13848,17415.84049,20414.58582,23521.6708,29824.25182,38282.80656,47010.01102,52688.68439,61558.04809,78281.57192,90679.27908,101837.4766,24751.70394,31719.72836,36215.92979,48552.07928,55572.91862,62223.6276,73490.02817,84643.62234,96929.34495,103653.5303,121879.4401,139307.3692,154420.0211,173401.4268,193224.0308,214925.9536,236889.1618,255875.094,280944.7978,296546.2244
NSFTV_619,1955.256654,2604.819472,3603.150471,4174.42889,6341.508091,7539.528883,8861.305151,10518.34049,12636.83582,15392.00413,18922.00182,23685.47323,30211.42768,35060.76772,41583.88142,49725.73859,58808.44575,68653.89323,26414.22508,37356.87865,43266.39819,56653.25826,64774.61065,74899.55336,85799.27601,95623.34782,110293.2511,124032.9779,137407.8621,153367.1155,174601.3315,194944.0514,217993.2818,247323.6671,272950.3241,302490.9475,333552.3044,350547.3039
NSFTV_62,2967.339987,3663.236139,6045.483804,6909.17889,10701.75809,13748.02888,15209.30515,17108.17382,22104.25248,26087.50413,30518.58516,37909.63989,49925.34435,58447.85105,67388.54809,81041.40526,97843.61241,112484.1432,32489.20394,42951.89503,50170.09646,67649.91262,74470.58528,82631.46093,95280.36151,109127.4557,123087.5116,135673.9806,150332.4401,168139.8692,189655.0211,211964.4268,237691.5308,260641.6203,287454.1618,317756.094,352573.6311,383421.8039
NSFTV_620,3557.339987,4402.069472,6960.983804,8805.012223,14242.84142,18146.44555,21352.13848,25910.34049,31450.16915,40230.00413,50523.08516,62162.63989,78733.42768,96138.51772,111508.2981,132064.8219,156596.6124,182122.8932,56855.35008,86108.12865,101093.6482,134842.8833,151089.1107,176393.8034,197330.776,226245.5978,245635.0011,289694.6029,308074.3621,342880.9905,369523.5815,398561.1764,448791.4068,481405.7921,506046.3241,537099.4475,560213.0544,579866.5936
NSFTV_621,2562.256654,3209.402805,4977.733804,5539.67889,8510.508091,10132.11222,11348.05515,13021.17382,16265.91915,20133.1708,24241.91849,28592.05656,38138.67768,46225.01772,56774.46475,65071.32192,75834.94575,90176.14323,25372.97508,33734.50365,38137.52319,51747.88326,59490.73565,67330.05336,77237.40101,89424.72282,103493.6261,116339.7279,128665.7371,147562.4905,167453.5815,188659.3014,210627.5318,235954.9171,268600.0741,300882.5725,329186.5544,355471.1977
NSFTV_622,2443.173321,3127.902805,5155.483804,5985.67889,8680.591425,9822.362217,11402.97182,12639.00716,16165.58582,21068.6708,25550.91849,29845.97323,38666.67768,46543.18439,53886.04809,64202.07192,77098.11241,92459.47656,30416.03728,39670.89503,46628.26313,61742.57928,69084.41862,77289.96093,88855.36151,101163.9557,114287.3449,124620.814,140450.9401,158516.8692,178420.8544,199210.7601,221194.1975,248062.6203,273455.3285,302855.094,325120.1311,361272.6372
NSFTV_623,3586.256654,4279.319472,7131.317138,9289.762223,13462.09142,17481.44555,21630.47182,26814.09049,32210.41915,40893.00413,52699.08516,65034.47323,82006.01102,98213.60105,117560.5481,141410.0719,167596.8624,193872.4766,53301.22508,76112.12865,89932.02319,121659.6333,141953.7357,163069.5534,185266.401,206544.9728,222433.1261,260119.7279,287231.3621,322835.7405,344960.3315,386265.4264,423748.2818,468422.2921,502831.4491,535144.3225,576282.0544,595065.0936
NSFTV_624,2164.256654,3070.319472,4445.650471,5053.262223,7966.424758,9218.612217,10714.63848,12149.42382,14661.75248,17722.00413,22482.00182,29250.97323,36729.84435,43933.68439,51409.54809,64013.40526,74518.19575,86270.3099,30349.97508,38214.75365,42842.27319,56085.25826,65290.61065,74926.55336,86633.27601,99820.47282,113301.7511,127447.6767,146331.3621,165179.2405,183241.8315,206916.0514,232311.5318,260923.7921,294645.3241,324797.3225,357303.6794,391268.5936
NSFTV_625,2395.506654,3082.319472,4359.733804,5474.762223,7884.341425,9345.612217,10473.72182,12717.25716,16256.75248,19551.4208,23119.08516,29443.72323,38752.92768,46550.43439,54299.21475,66716.57192,79058.36241,93430.97656,34292.47508,44916.50365,52405.02319,68129.13326,78686.51617,94680.17836,108163.9515,124213.4004,141617.3761,163807.6029,184909.6121,208956.9905,232052.4565,260950.9264,291031.5318,328389.7921,370399.8241,408174.4475,449436.6794,475531.4705
NSFTV_626,4493.839987,5667.902805,9756.150471,11485.17889,18001.42476,22429.69555,27626.80515,32755.67382,38973.75248,48152.00413,59898.91849,74132.30656,90410.17768,109831.5177,131512.2148,153163.0719,179195.6124,208164.6432,59188.37061,82686.89503,94697.42979,125157.4126,141732.9186,166491.1276,196001.5282,221879.289,256270.6783,309347.0303,325841.9401,351539.5359,396777.6877,421278.2601,465363.1975,530909.5697,553376.6618,574769.094,639164.4644,645250.9744
NSFTV_627,2782.673321,3431.486139,5412.317138,7109.845556,9581.674758,11916.61222,14847.55515,16863.50716,20470.83582,26225.1708,33569.66849,41037.05656,51129.84435,63065.76772,73017.21475,89192.23859,104392.9457,123387.8099,43913.35008,63344.75365,71867.89819,91043.13326,104877.3607,120270.6784,135929.401,152929.2228,175256.6261,207609.1767,222939.2371,250434.8655,272888.8315,304043.6764,338618.0318,371161.1671,401002.6991,429713.3225,462179.1794,480188.6372
NSFTV_628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_629,3029.673321,4087.736139,6255.317138,7619.345556,11913.42476,14250.36222,17338.30515,21191.84049,24896.91915,29547.83747,37538.75182,47034.30656,56021.84435,68570.35105,83377.04809,96941.90526,110528.2791,124684.3099,38122.70394,52459.72836,60110.26313,81298.91262,92765.41862,109263.6276,124642.3615,134989.1223,153635.0116,174542.1473,189065.6067,207084.7025,215566.3544,234177.4268,259222.0308,282081.4536,313698.3285,339683.594,370526.7978,409860.6372
NSFTV_63,3020.673321,3427.236139,6255.900471,7568.262223,9920.174758,13030.94555,16177.72182,18030.42382,21693.33582,28005.1708,36570.66849,43984.38989,54782.26102,67976.10105,79528.21475,93694.23859,110542.5291,128989.7266,39870.47508,56597.50365,65062.52319,86040.13326,100457.4857,116339.3034,133797.276,153087.3478,171798.2511,197229.8529,216105.2371,238390.6155,259380.3315,289025.5514,314139.5318,353574.6671,393787.4491,422554.3225,451273.0544,499346.9686
NSFTV_630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_633,2569.506654,3362.902805,5469.483804,6742.512223,11343.09142,14290.36222,18112.13848,22152.84049,27215.91915,33552.50413,43268.91849,54397.47323,69505.17768,87548.18439,102968.7148,128007.0719,148556.6124,181765.9766,48335.20394,68202.89503,83383.26313,112709.9126,132002.4186,150772.2943,174238.8615,198887.789,221339.3449,249750.2803,280178.9401,306037.7025,339182.5211,356285.4268,408301.8642,460116.9536,475396.1618,508179.9273,533727.1311,567737.3039
NSFTV_634,2897.339987,3663.402805,5730.317138,6952.17889,11302.42476,14053.19555,17910.13848,21240.17382,26255.25248,33850.6708,42188.08516,52167.80656,68311.84435,85352.85105,100868.7148,127653.2386,147774.7791,174744.1432,45063.87061,65447.39503,77222.92979,107903.746,119373.9186,134525.6276,156781.1948,180440.9557,203762.3449,208266.2803,255047.1067,282929.8692,308592.0211,340269.5934,376119.6975,420327.6203,454707.3285,470743.9273,516617.7978,520736.8039
NSFTV_635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
