"NSFTV.ID","PSA","Treatment","Exp","Rep","DayOfImaging"
"NSFTV_620",NA,"Control","E2","2","1"
"NSFTV_621",NA,"Control","E2","2","1"
"NSFTV_622",NA,"Control","E2","2","1"
"NSFTV_623",NA,"Control","E2","2","1"
"NSFTV_624",NA,"Control","E2","2","1"
"NSFTV_625",NA,"Control","E2","2","1"
"NSFTV_626",NA,"Control","E2","2","1"
"NSFTV_627",NA,"Control","E2","2","1"
"NSFTV_629",NA,"Control","E2","2","1"
"NSFTV_63",NA,"Control","E2","2","1"
"NSFTV_633",NA,"Control","E2","2","1"
"NSFTV_634",NA,"Control","E2","2","1"
"NSFTV_64",NA,"Control","E2","2","1"
"NSFTV_641",NA,"Control","E2","2","1"
"NSFTV_642",NA,"Control","E2","2","1"
"NSFTV_643",NA,"Control","E2","2","1"
"NSFTV_647",NA,"Control","E2","2","1"
"NSFTV_65",NA,"Control","E2","2","1"
"NSFTV_651",NA,"Control","E2","2","1"
"NSFTV_66",NA,"Control","E2","2","1"
"NSFTV_67",NA,"Control","E2","2","1"
"NSFTV_68",NA,"Control","E2","2","1"
"NSFTV_7",NA,"Control","E2","2","1"
"NSFTV_70",NA,"Control","E2","2","1"
"NSFTV_71",NA,"Control","E2","2","1"
"NSFTV_72",NA,"Control","E2","2","1"
"NSFTV_73",NA,"Control","E2","2","1"
"NSFTV_74",NA,"Control","E2","2","1"
"NSFTV_75",NA,"Control","E2","2","1"
"NSFTV_76",NA,"Control","E2","2","1"
"NSFTV_77",NA,"Control","E2","2","1"
"NSFTV_78",NA,"Control","E2","2","1"
"NSFTV_79",NA,"Control","E2","2","1"
"NSFTV_8",NA,"Control","E2","2","1"
"NSFTV_80",NA,"Control","E2","2","1"
"NSFTV_81",NA,"Control","E2","2","1"
"NSFTV_83",NA,"Control","E2","2","1"
"NSFTV_84",NA,"Control","E2","2","1"
"NSFTV_85",NA,"Control","E2","2","1"
"NSFTV_86",NA,"Control","E2","2","1"
"NSFTV_87",NA,"Control","E2","2","1"
"NSFTV_88",NA,"Control","E2","2","1"
"NSFTV_89",NA,"Control","E2","2","1"
"NSFTV_9",NA,"Control","E2","2","1"
"NSFTV_90",NA,"Control","E2","2","1"
"NSFTV_92",NA,"Control","E2","2","1"
"NSFTV_93",NA,"Control","E2","2","1"
"NSFTV_94",NA,"Control","E2","2","1"
"NSFTV_96",NA,"Control","E2","2","1"
"NSFTV_97",NA,"Control","E2","2","1"
"NSFTV_98",NA,"Control","E2","2","1"
"NSFTV_99",NA,"Control","E2","2","1"
"NSFTV_1",NA,"Control","E2","2","3"
"NSFTV_10",NA,"Control","E2","2","3"
"NSFTV_101",NA,"Control","E2","2","3"
"NSFTV_102",NA,"Control","E2","2","3"
"NSFTV_103",NA,"Control","E2","2","3"
"NSFTV_104",NA,"Control","E2","2","3"
"NSFTV_105",NA,"Control","E2","2","3"
"NSFTV_106",NA,"Control","E2","2","3"
"NSFTV_107",NA,"Control","E2","2","3"
"NSFTV_108",NA,"Control","E2","2","3"
"NSFTV_109",NA,"Control","E2","2","3"
"NSFTV_11",NA,"Control","E2","2","3"
"NSFTV_112",NA,"Control","E2","2","3"
"NSFTV_113",NA,"Control","E2","2","3"
"NSFTV_114",NA,"Control","E2","2","3"
"NSFTV_115",NA,"Control","E2","2","3"
"NSFTV_116",NA,"Control","E2","2","3"
"NSFTV_117",NA,"Control","E2","2","3"
"NSFTV_118",NA,"Control","E2","2","3"
"NSFTV_120",NA,"Control","E2","2","3"
"NSFTV_121",NA,"Control","E2","2","3"
"NSFTV_122",NA,"Control","E2","2","3"
"NSFTV_123",NA,"Control","E2","2","3"
"NSFTV_124",NA,"Control","E2","2","3"
"NSFTV_125",NA,"Control","E2","2","3"
"NSFTV_128",NA,"Control","E2","2","3"
"NSFTV_129",NA,"Control","E2","2","3"
"NSFTV_13",NA,"Control","E2","2","3"
"NSFTV_130",NA,"Control","E2","2","3"
"NSFTV_131",NA,"Control","E2","2","3"
"NSFTV_132",NA,"Control","E2","2","3"
"NSFTV_133",NA,"Control","E2","2","3"
"NSFTV_134",NA,"Control","E2","2","3"
"NSFTV_135",NA,"Control","E2","2","3"
"NSFTV_139",NA,"Control","E2","2","3"
"NSFTV_14",NA,"Control","E2","2","3"
"NSFTV_140",NA,"Control","E2","2","3"
"NSFTV_141",NA,"Control","E2","2","3"
"NSFTV_142",NA,"Control","E2","2","3"
"NSFTV_143",4929,"Control","E2","2","3"
"NSFTV_144",NA,"Control","E2","2","3"
"NSFTV_145",NA,"Control","E2","2","3"
"NSFTV_146",8390,"Control","E2","2","3"
"NSFTV_147",6510,"Control","E2","2","3"
"NSFTV_148",11117,"Control","E2","2","3"
"NSFTV_149",NA,"Control","E2","2","3"
"NSFTV_15",NA,"Control","E2","2","3"
"NSFTV_150",5735,"Control","E2","2","3"
"NSFTV_151",NA,"Control","E2","2","3"
"NSFTV_152",6605,"Control","E2","2","3"
"NSFTV_153",NA,"Control","E2","2","3"
"NSFTV_154",8896,"Control","E2","2","3"
"NSFTV_155",8398,"Control","E2","2","3"
"NSFTV_156",NA,"Control","E2","2","3"
"NSFTV_157",NA,"Control","E2","2","3"
"NSFTV_158",NA,"Control","E2","2","3"
"NSFTV_159",NA,"Control","E2","2","3"
"NSFTV_16",NA,"Control","E2","2","3"
"NSFTV_160",7173,"Control","E2","2","3"
"NSFTV_161",4669,"Control","E2","2","3"
"NSFTV_162",NA,"Control","E2","2","3"
"NSFTV_163",NA,"Control","E2","2","3"
"NSFTV_164",6462,"Control","E2","2","3"
"NSFTV_165",6208,"Control","E2","2","3"
"NSFTV_166",NA,"Control","E2","2","3"
"NSFTV_167",4323,"Control","E2","2","3"
"NSFTV_168",7788,"Control","E2","2","3"
"NSFTV_169",NA,"Control","E2","2","3"
"NSFTV_17",NA,"Control","E2","2","3"
"NSFTV_171",NA,"Control","E2","2","3"
"NSFTV_172",9798,"Control","E2","2","3"
"NSFTV_173",NA,"Control","E2","2","3"
"NSFTV_174",NA,"Control","E2","2","3"
"NSFTV_176",NA,"Control","E2","2","3"
"NSFTV_177",NA,"Control","E2","2","3"
"NSFTV_179",NA,"Control","E2","2","3"
"NSFTV_18",NA,"Control","E2","2","3"
"NSFTV_180",NA,"Control","E2","2","3"
"NSFTV_182",NA,"Control","E2","2","3"
"NSFTV_183",NA,"Control","E2","2","3"
"NSFTV_184",8126,"Control","E2","2","3"
"NSFTV_185",NA,"Control","E2","2","3"
"NSFTV_186",NA,"Control","E2","2","3"
"NSFTV_187",NA,"Control","E2","2","3"
"NSFTV_188",NA,"Control","E2","2","3"
"NSFTV_189",NA,"Control","E2","2","3"
"NSFTV_19",NA,"Control","E2","2","3"
"NSFTV_190",6810,"Control","E2","2","3"
"NSFTV_191",9580,"Control","E2","2","3"
"NSFTV_192",NA,"Control","E2","2","3"
"NSFTV_193",NA,"Control","E2","2","3"
"NSFTV_195",NA,"Control","E2","2","3"
"NSFTV_198",6344,"Control","E2","2","3"
"NSFTV_199",NA,"Control","E2","2","3"
"NSFTV_200",9476,"Control","E2","2","3"
"NSFTV_202",NA,"Control","E2","2","3"
"NSFTV_203",8953,"Control","E2","2","3"
"NSFTV_205",5786,"Control","E2","2","3"
"NSFTV_206",NA,"Control","E2","2","3"
"NSFTV_207",7197,"Control","E2","2","3"
"NSFTV_208",NA,"Control","E2","2","3"
"NSFTV_209",NA,"Control","E2","2","3"
"NSFTV_21",NA,"Control","E2","2","3"
"NSFTV_211",NA,"Control","E2","2","3"
"NSFTV_213",NA,"Control","E2","2","3"
"NSFTV_214",NA,"Control","E2","2","3"
"NSFTV_215",NA,"Control","E2","2","3"
"NSFTV_216",NA,"Control","E2","2","3"
"NSFTV_217",NA,"Control","E2","2","3"
"NSFTV_218",NA,"Control","E2","2","3"
"NSFTV_219",NA,"Control","E2","2","3"
"NSFTV_220",8579,"Control","E2","2","3"
"NSFTV_221",NA,"Control","E2","2","3"
"NSFTV_222",NA,"Control","E2","2","3"
"NSFTV_223",NA,"Control","E2","2","3"
"NSFTV_224",10652,"Control","E2","2","3"
"NSFTV_225",NA,"Control","E2","2","3"
"NSFTV_226",10483,"Control","E2","2","3"
"NSFTV_227",NA,"Control","E2","2","3"
"NSFTV_228",NA,"Control","E2","2","3"
"NSFTV_229",NA,"Control","E2","2","3"
"NSFTV_23",NA,"Control","E2","2","3"
"NSFTV_231",NA,"Control","E2","2","3"
"NSFTV_233",4300,"Control","E2","2","3"
"NSFTV_234",NA,"Control","E2","2","3"
"NSFTV_235",NA,"Control","E2","2","3"
"NSFTV_236",4760,"Control","E2","2","3"
"NSFTV_237",NA,"Control","E2","2","3"
"NSFTV_239",NA,"Control","E2","2","3"
"NSFTV_24",NA,"Control","E2","2","3"
"NSFTV_240",NA,"Control","E2","2","3"
"NSFTV_241",NA,"Control","E2","2","3"
"NSFTV_242",8361,"Control","E2","2","3"
"NSFTV_243",NA,"Control","E2","2","3"
"NSFTV_244",NA,"Control","E2","2","3"
"NSFTV_245",NA,"Control","E2","2","3"
"NSFTV_246",NA,"Control","E2","2","3"
"NSFTV_247",NA,"Control","E2","2","3"
"NSFTV_248",NA,"Control","E2","2","3"
"NSFTV_25",NA,"Control","E2","2","3"
"NSFTV_250",9794,"Control","E2","2","3"
"NSFTV_251",4495,"Control","E2","2","3"
"NSFTV_252",NA,"Control","E2","2","3"
"NSFTV_253",NA,"Control","E2","2","3"
"NSFTV_254",8033,"Control","E2","2","3"
"NSFTV_255",9662,"Control","E2","2","3"
"NSFTV_256",10821,"Control","E2","2","3"
"NSFTV_257",NA,"Control","E2","2","3"
"NSFTV_258",9144,"Control","E2","2","3"
"NSFTV_259",11132,"Control","E2","2","3"
"NSFTV_26",NA,"Control","E2","2","3"
"NSFTV_260",8086,"Control","E2","2","3"
"NSFTV_261",NA,"Control","E2","2","3"
"NSFTV_262",11241,"Control","E2","2","3"
"NSFTV_263",NA,"Control","E2","2","3"
"NSFTV_264",NA,"Control","E2","2","3"
"NSFTV_265",8788,"Control","E2","2","3"
"NSFTV_266",6322,"Control","E2","2","3"
"NSFTV_267",4874,"Control","E2","2","3"
"NSFTV_268",8715,"Control","E2","2","3"
"NSFTV_269",7145,"Control","E2","2","3"
"NSFTV_27",NA,"Control","E2","2","3"
"NSFTV_270",8344,"Control","E2","2","3"
"NSFTV_271",10317,"Control","E2","2","3"
"NSFTV_272",NA,"Control","E2","2","3"
"NSFTV_273",NA,"Control","E2","2","3"
"NSFTV_274",6002,"Control","E2","2","3"
"NSFTV_275",NA,"Control","E2","2","3"
"NSFTV_277",NA,"Control","E2","2","3"
"NSFTV_278",6614,"Control","E2","2","3"
"NSFTV_279",NA,"Control","E2","2","3"
"NSFTV_280",NA,"Control","E2","2","3"
"NSFTV_281",NA,"Control","E2","2","3"
"NSFTV_282",NA,"Control","E2","2","3"
"NSFTV_283",NA,"Control","E2","2","3"
"NSFTV_284",NA,"Control","E2","2","3"
"NSFTV_285",NA,"Control","E2","2","3"
"NSFTV_286",NA,"Control","E2","2","3"
"NSFTV_287",NA,"Control","E2","2","3"
"NSFTV_288",NA,"Control","E2","2","3"
"NSFTV_289",NA,"Control","E2","2","3"
"NSFTV_29",NA,"Control","E2","2","3"
"NSFTV_290",NA,"Control","E2","2","3"
"NSFTV_291",NA,"Control","E2","2","3"
"NSFTV_292",NA,"Control","E2","2","3"
"NSFTV_293",NA,"Control","E2","2","3"
"NSFTV_294",NA,"Control","E2","2","3"
"NSFTV_295",NA,"Control","E2","2","3"
"NSFTV_296",NA,"Control","E2","2","3"
"NSFTV_297",NA,"Control","E2","2","3"
"NSFTV_298",NA,"Control","E2","2","3"
"NSFTV_299",NA,"Control","E2","2","3"
"NSFTV_3",NA,"Control","E2","2","3"
"NSFTV_30",NA,"Control","E2","2","3"
"NSFTV_300",NA,"Control","E2","2","3"
"NSFTV_301",NA,"Control","E2","2","3"
"NSFTV_302",NA,"Control","E2","2","3"
"NSFTV_303",NA,"Control","E2","2","3"
"NSFTV_304",NA,"Control","E2","2","3"
"NSFTV_305",NA,"Control","E2","2","3"
"NSFTV_306",NA,"Control","E2","2","3"
"NSFTV_307",NA,"Control","E2","2","3"
"NSFTV_309",NA,"Control","E2","2","3"
"NSFTV_31",NA,"Control","E2","2","3"
"NSFTV_310",NA,"Control","E2","2","3"
"NSFTV_311",NA,"Control","E2","2","3"
"NSFTV_312",NA,"Control","E2","2","3"
"NSFTV_313",NA,"Control","E2","2","3"
"NSFTV_314",NA,"Control","E2","2","3"
"NSFTV_315",NA,"Control","E2","2","3"
"NSFTV_316",NA,"Control","E2","2","3"
"NSFTV_317",NA,"Control","E2","2","3"
"NSFTV_318",NA,"Control","E2","2","3"
"NSFTV_32",NA,"Control","E2","2","3"
"NSFTV_320",NA,"Control","E2","2","3"
"NSFTV_322",NA,"Control","E2","2","3"
"NSFTV_323",NA,"Control","E2","2","3"
"NSFTV_324",NA,"Control","E2","2","3"
"NSFTV_325",NA,"Control","E2","2","3"
"NSFTV_326",NA,"Control","E2","2","3"
"NSFTV_327",NA,"Control","E2","2","3"
"NSFTV_328",NA,"Control","E2","2","3"
"NSFTV_329",NA,"Control","E2","2","3"
"NSFTV_33",NA,"Control","E2","2","3"
"NSFTV_330",NA,"Control","E2","2","3"
"NSFTV_331",NA,"Control","E2","2","3"
"NSFTV_332",NA,"Control","E2","2","3"
"NSFTV_333",NA,"Control","E2","2","3"
"NSFTV_334",NA,"Control","E2","2","3"
"NSFTV_336",NA,"Control","E2","2","3"
"NSFTV_337",NA,"Control","E2","2","3"
"NSFTV_338",NA,"Control","E2","2","3"
"NSFTV_339",NA,"Control","E2","2","3"
"NSFTV_340",NA,"Control","E2","2","3"
"NSFTV_341",NA,"Control","E2","2","3"
"NSFTV_342",NA,"Control","E2","2","3"
"NSFTV_343",NA,"Control","E2","2","3"
"NSFTV_345",NA,"Control","E2","2","3"
"NSFTV_346",NA,"Control","E2","2","3"
"NSFTV_347",NA,"Control","E2","2","3"
"NSFTV_348",NA,"Control","E2","2","3"
"NSFTV_349",NA,"Control","E2","2","3"
"NSFTV_352",NA,"Control","E2","2","3"
"NSFTV_353",NA,"Control","E2","2","3"
"NSFTV_355",NA,"Control","E2","2","3"
"NSFTV_356",NA,"Control","E2","2","3"
"NSFTV_357",NA,"Control","E2","2","3"
"NSFTV_358",NA,"Control","E2","2","3"
"NSFTV_359",NA,"Control","E2","2","3"
"NSFTV_36",NA,"Control","E2","2","3"
"NSFTV_360",NA,"Control","E2","2","3"
"NSFTV_363",NA,"Control","E2","2","3"
"NSFTV_364",NA,"Control","E2","2","3"
"NSFTV_365",NA,"Control","E2","2","3"
"NSFTV_366",NA,"Control","E2","2","3"
"NSFTV_368",NA,"Control","E2","2","3"
"NSFTV_369",NA,"Control","E2","2","3"
"NSFTV_37",NA,"Control","E2","2","3"
"NSFTV_370",NA,"Control","E2","2","3"
"NSFTV_371",NA,"Control","E2","2","3"
"NSFTV_372",NA,"Control","E2","2","3"
"NSFTV_373",NA,"Control","E2","2","3"
"NSFTV_375",NA,"Control","E2","2","3"
"NSFTV_376",NA,"Control","E2","2","3"
"NSFTV_377",NA,"Control","E2","2","3"
"NSFTV_378",NA,"Control","E2","2","3"
"NSFTV_379",NA,"Control","E2","2","3"
"NSFTV_380",NA,"Control","E2","2","3"
"NSFTV_381",NA,"Control","E2","2","3"
"NSFTV_384",NA,"Control","E2","2","3"
"NSFTV_385",NA,"Control","E2","2","3"
"NSFTV_386",NA,"Control","E2","2","3"
"NSFTV_387",NA,"Control","E2","2","3"
"NSFTV_388",NA,"Control","E2","2","3"
"NSFTV_389",NA,"Control","E2","2","3"
"NSFTV_39",NA,"Control","E2","2","3"
"NSFTV_390",NA,"Control","E2","2","3"
"NSFTV_391",NA,"Control","E2","2","3"
"NSFTV_392",NA,"Control","E2","2","3"
"NSFTV_394",NA,"Control","E2","2","3"
"NSFTV_395",NA,"Control","E2","2","3"
"NSFTV_396",NA,"Control","E2","2","3"
"NSFTV_397",NA,"Control","E2","2","3"
"NSFTV_4",NA,"Control","E2","2","3"
"NSFTV_40",NA,"Control","E2","2","3"
"NSFTV_41",NA,"Control","E2","2","3"
"NSFTV_43",NA,"Control","E2","2","3"
"NSFTV_44",NA,"Control","E2","2","3"
"NSFTV_45",NA,"Control","E2","2","3"
"NSFTV_46",NA,"Control","E2","2","3"
"NSFTV_49",NA,"Control","E2","2","3"
"NSFTV_5",NA,"Control","E2","2","3"
"NSFTV_50",NA,"Control","E2","2","3"
"NSFTV_51",NA,"Control","E2","2","3"
"NSFTV_52",NA,"Control","E2","2","3"
"NSFTV_53",NA,"Control","E2","2","3"
"NSFTV_54",NA,"Control","E2","2","3"
"NSFTV_55",NA,"Control","E2","2","3"
"NSFTV_56",NA,"Control","E2","2","3"
"NSFTV_57",NA,"Control","E2","2","3"
"NSFTV_58",NA,"Control","E2","2","3"
"NSFTV_59",NA,"Control","E2","2","3"
"NSFTV_6",NA,"Control","E2","2","3"
"NSFTV_60",NA,"Control","E2","2","3"
"NSFTV_61",NA,"Control","E2","2","3"
"NSFTV_616",NA,"Control","E2","2","3"
"NSFTV_618",NA,"Control","E2","2","3"
"NSFTV_619",NA,"Control","E2","2","3"
"NSFTV_62",NA,"Control","E2","2","3"
"NSFTV_620",NA,"Control","E2","2","3"
"NSFTV_621",NA,"Control","E2","2","3"
"NSFTV_622",NA,"Control","E2","2","3"
"NSFTV_623",NA,"Control","E2","2","3"
"NSFTV_624",NA,"Control","E2","2","3"
"NSFTV_625",NA,"Control","E2","2","3"
"NSFTV_626",NA,"Control","E2","2","3"
"NSFTV_627",NA,"Control","E2","2","3"
"NSFTV_629",NA,"Control","E2","2","3"
"NSFTV_63",NA,"Control","E2","2","3"
"NSFTV_633",NA,"Control","E2","2","3"
"NSFTV_634",NA,"Control","E2","2","3"
"NSFTV_64",NA,"Control","E2","2","3"
"NSFTV_641",NA,"Control","E2","2","3"
"NSFTV_642",NA,"Control","E2","2","3"
"NSFTV_643",NA,"Control","E2","2","3"
"NSFTV_647",NA,"Control","E2","2","3"
"NSFTV_65",NA,"Control","E2","2","3"
"NSFTV_651",NA,"Control","E2","2","3"
"NSFTV_66",NA,"Control","E2","2","3"
"NSFTV_67",NA,"Control","E2","2","3"
"NSFTV_68",NA,"Control","E2","2","3"
"NSFTV_7",NA,"Control","E2","2","3"
"NSFTV_70",NA,"Control","E2","2","3"
"NSFTV_71",NA,"Control","E2","2","3"
"NSFTV_72",NA,"Control","E2","2","3"
"NSFTV_73",NA,"Control","E2","2","3"
"NSFTV_74",NA,"Control","E2","2","3"
"NSFTV_75",NA,"Control","E2","2","3"
"NSFTV_76",NA,"Control","E2","2","3"
"NSFTV_77",NA,"Control","E2","2","3"
"NSFTV_78",NA,"Control","E2","2","3"
"NSFTV_79",NA,"Control","E2","2","3"
"NSFTV_8",NA,"Control","E2","2","3"
"NSFTV_80",NA,"Control","E2","2","3"
"NSFTV_81",NA,"Control","E2","2","3"
"NSFTV_83",NA,"Control","E2","2","3"
"NSFTV_84",NA,"Control","E2","2","3"
"NSFTV_85",NA,"Control","E2","2","3"
"NSFTV_86",NA,"Control","E2","2","3"
"NSFTV_87",NA,"Control","E2","2","3"
"NSFTV_88",NA,"Control","E2","2","3"
"NSFTV_89",NA,"Control","E2","2","3"
"NSFTV_9",NA,"Control","E2","2","3"
"NSFTV_90",NA,"Control","E2","2","3"
"NSFTV_92",NA,"Control","E2","2","3"
"NSFTV_93",NA,"Control","E2","2","3"
"NSFTV_94",NA,"Control","E2","2","3"
"NSFTV_96",NA,"Control","E2","2","3"
"NSFTV_97",NA,"Control","E2","2","3"
"NSFTV_98",NA,"Control","E2","2","3"
"NSFTV_99",NA,"Control","E2","2","3"
"NSFTV_1",NA,"Control","E2","2","4"
"NSFTV_10",NA,"Control","E2","2","4"
"NSFTV_101",NA,"Control","E2","2","4"
"NSFTV_102",NA,"Control","E2","2","4"
"NSFTV_103",NA,"Control","E2","2","4"
"NSFTV_104",NA,"Control","E2","2","4"
"NSFTV_105",NA,"Control","E2","2","4"
"NSFTV_106",NA,"Control","E2","2","4"
"NSFTV_107",NA,"Control","E2","2","4"
"NSFTV_108",NA,"Control","E2","2","4"
"NSFTV_109",NA,"Control","E2","2","4"
"NSFTV_11",NA,"Control","E2","2","4"
"NSFTV_112",NA,"Control","E2","2","4"
"NSFTV_113",NA,"Control","E2","2","4"
"NSFTV_114",NA,"Control","E2","2","4"
"NSFTV_115",NA,"Control","E2","2","4"
"NSFTV_116",NA,"Control","E2","2","4"
"NSFTV_117",NA,"Control","E2","2","4"
"NSFTV_118",NA,"Control","E2","2","4"
"NSFTV_120",NA,"Control","E2","2","4"
"NSFTV_121",NA,"Control","E2","2","4"
"NSFTV_122",NA,"Control","E2","2","4"
"NSFTV_123",NA,"Control","E2","2","4"
"NSFTV_124",NA,"Control","E2","2","4"
"NSFTV_125",NA,"Control","E2","2","4"
"NSFTV_128",NA,"Control","E2","2","4"
"NSFTV_129",NA,"Control","E2","2","4"
"NSFTV_13",NA,"Control","E2","2","4"
"NSFTV_130",NA,"Control","E2","2","4"
"NSFTV_131",NA,"Control","E2","2","4"
"NSFTV_132",NA,"Control","E2","2","4"
"NSFTV_133",NA,"Control","E2","2","4"
"NSFTV_134",NA,"Control","E2","2","4"
"NSFTV_135",NA,"Control","E2","2","4"
"NSFTV_139",NA,"Control","E2","2","4"
"NSFTV_14",NA,"Control","E2","2","4"
"NSFTV_140",NA,"Control","E2","2","4"
"NSFTV_141",NA,"Control","E2","2","4"
"NSFTV_142",NA,"Control","E2","2","4"
"NSFTV_143",5582,"Control","E2","2","4"
"NSFTV_144",NA,"Control","E2","2","4"
"NSFTV_145",NA,"Control","E2","2","4"
"NSFTV_146",11543,"Control","E2","2","4"
"NSFTV_147",7316,"Control","E2","2","4"
"NSFTV_148",9035,"Control","E2","2","4"
"NSFTV_149",NA,"Control","E2","2","4"
"NSFTV_15",NA,"Control","E2","2","4"
"NSFTV_150",6650,"Control","E2","2","4"
"NSFTV_151",NA,"Control","E2","2","4"
"NSFTV_152",8621,"Control","E2","2","4"
"NSFTV_153",NA,"Control","E2","2","4"
"NSFTV_154",11923,"Control","E2","2","4"
"NSFTV_155",7262,"Control","E2","2","4"
"NSFTV_156",NA,"Control","E2","2","4"
"NSFTV_157",NA,"Control","E2","2","4"
"NSFTV_158",NA,"Control","E2","2","4"
"NSFTV_159",NA,"Control","E2","2","4"
"NSFTV_16",NA,"Control","E2","2","4"
"NSFTV_160",9897,"Control","E2","2","4"
"NSFTV_161",5491,"Control","E2","2","4"
"NSFTV_162",NA,"Control","E2","2","4"
"NSFTV_163",NA,"Control","E2","2","4"
"NSFTV_164",8065,"Control","E2","2","4"
"NSFTV_165",8072,"Control","E2","2","4"
"NSFTV_166",NA,"Control","E2","2","4"
"NSFTV_167",5271,"Control","E2","2","4"
"NSFTV_168",9724,"Control","E2","2","4"
"NSFTV_169",NA,"Control","E2","2","4"
"NSFTV_17",NA,"Control","E2","2","4"
"NSFTV_171",NA,"Control","E2","2","4"
"NSFTV_172",12458,"Control","E2","2","4"
"NSFTV_173",NA,"Control","E2","2","4"
"NSFTV_174",NA,"Control","E2","2","4"
"NSFTV_176",NA,"Control","E2","2","4"
"NSFTV_177",NA,"Control","E2","2","4"
"NSFTV_179",NA,"Control","E2","2","4"
"NSFTV_18",NA,"Control","E2","2","4"
"NSFTV_180",NA,"Control","E2","2","4"
"NSFTV_182",NA,"Control","E2","2","4"
"NSFTV_183",NA,"Control","E2","2","4"
"NSFTV_184",9387,"Control","E2","2","4"
"NSFTV_185",NA,"Control","E2","2","4"
"NSFTV_186",NA,"Control","E2","2","4"
"NSFTV_187",NA,"Control","E2","2","4"
"NSFTV_188",NA,"Control","E2","2","4"
"NSFTV_189",NA,"Control","E2","2","4"
"NSFTV_19",NA,"Control","E2","2","4"
"NSFTV_190",7179,"Control","E2","2","4"
"NSFTV_191",11831,"Control","E2","2","4"
"NSFTV_192",NA,"Control","E2","2","4"
"NSFTV_193",NA,"Control","E2","2","4"
"NSFTV_195",NA,"Control","E2","2","4"
"NSFTV_198",6185,"Control","E2","2","4"
"NSFTV_199",NA,"Control","E2","2","4"
"NSFTV_200",12734,"Control","E2","2","4"
"NSFTV_202",NA,"Control","E2","2","4"
"NSFTV_203",10050,"Control","E2","2","4"
"NSFTV_205",6405,"Control","E2","2","4"
"NSFTV_206",NA,"Control","E2","2","4"
"NSFTV_207",8777,"Control","E2","2","4"
"NSFTV_208",NA,"Control","E2","2","4"
"NSFTV_209",NA,"Control","E2","2","4"
"NSFTV_21",NA,"Control","E2","2","4"
"NSFTV_211",NA,"Control","E2","2","4"
"NSFTV_213",NA,"Control","E2","2","4"
"NSFTV_214",NA,"Control","E2","2","4"
"NSFTV_215",NA,"Control","E2","2","4"
"NSFTV_216",NA,"Control","E2","2","4"
"NSFTV_217",NA,"Control","E2","2","4"
"NSFTV_218",NA,"Control","E2","2","4"
"NSFTV_219",NA,"Control","E2","2","4"
"NSFTV_220",9650,"Control","E2","2","4"
"NSFTV_221",NA,"Control","E2","2","4"
"NSFTV_222",NA,"Control","E2","2","4"
"NSFTV_223",NA,"Control","E2","2","4"
"NSFTV_224",12743,"Control","E2","2","4"
"NSFTV_225",NA,"Control","E2","2","4"
"NSFTV_226",12622,"Control","E2","2","4"
"NSFTV_227",NA,"Control","E2","2","4"
"NSFTV_228",NA,"Control","E2","2","4"
"NSFTV_229",NA,"Control","E2","2","4"
"NSFTV_23",NA,"Control","E2","2","4"
"NSFTV_231",NA,"Control","E2","2","4"
"NSFTV_233",5473,"Control","E2","2","4"
"NSFTV_234",NA,"Control","E2","2","4"
"NSFTV_235",NA,"Control","E2","2","4"
"NSFTV_236",5536,"Control","E2","2","4"
"NSFTV_237",NA,"Control","E2","2","4"
"NSFTV_239",NA,"Control","E2","2","4"
"NSFTV_24",NA,"Control","E2","2","4"
"NSFTV_240",NA,"Control","E2","2","4"
"NSFTV_241",NA,"Control","E2","2","4"
"NSFTV_242",8258,"Control","E2","2","4"
"NSFTV_243",NA,"Control","E2","2","4"
"NSFTV_244",NA,"Control","E2","2","4"
"NSFTV_245",NA,"Control","E2","2","4"
"NSFTV_246",NA,"Control","E2","2","4"
"NSFTV_247",NA,"Control","E2","2","4"
"NSFTV_248",NA,"Control","E2","2","4"
"NSFTV_25",NA,"Control","E2","2","4"
"NSFTV_250",11876,"Control","E2","2","4"
"NSFTV_251",5380,"Control","E2","2","4"
"NSFTV_252",NA,"Control","E2","2","4"
"NSFTV_253",NA,"Control","E2","2","4"
"NSFTV_254",9143,"Control","E2","2","4"
"NSFTV_255",14235,"Control","E2","2","4"
"NSFTV_256",12539,"Control","E2","2","4"
"NSFTV_257",NA,"Control","E2","2","4"
"NSFTV_258",10544,"Control","E2","2","4"
"NSFTV_259",12955,"Control","E2","2","4"
"NSFTV_26",NA,"Control","E2","2","4"
"NSFTV_260",8632,"Control","E2","2","4"
"NSFTV_261",NA,"Control","E2","2","4"
"NSFTV_262",13086,"Control","E2","2","4"
"NSFTV_263",NA,"Control","E2","2","4"
"NSFTV_264",NA,"Control","E2","2","4"
"NSFTV_265",9624,"Control","E2","2","4"
"NSFTV_266",6743,"Control","E2","2","4"
"NSFTV_267",5714,"Control","E2","2","4"
"NSFTV_268",10565,"Control","E2","2","4"
"NSFTV_269",9346,"Control","E2","2","4"
"NSFTV_27",NA,"Control","E2","2","4"
"NSFTV_270",10721,"Control","E2","2","4"
"NSFTV_271",13408,"Control","E2","2","4"
"NSFTV_272",NA,"Control","E2","2","4"
"NSFTV_273",NA,"Control","E2","2","4"
"NSFTV_274",8299,"Control","E2","2","4"
"NSFTV_275",NA,"Control","E2","2","4"
